Time Stamp,ID,Extended,Dir,DLC,D1,D2,D3,D4,D5,D6,D7,D8
30.421650,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
30.422550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
30.619650,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
30.620300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
30.817650,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
30.818300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
31.015700,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
31.016450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
31.213700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
31.214450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
31.411700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
31.412550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
31.609700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
31.610550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
31.807700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
31.808300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.005700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.006450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.203650,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.204450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.401700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.402450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.599700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.600550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.797700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.798550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
32.995700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
32.996550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
33.193700,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
33.194500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
33.391700,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
33.392500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
33.589700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
33.590700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
33.787700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
33.788700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
33.985700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
33.986550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
34.183700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
34.184550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
34.381700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
34.382700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
34.579700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
34.580500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
34.777700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
34.778700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
34.975700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
34.976700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
35.173750,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
35.174600,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
35.371750,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
35.372600,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
35.569750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
35.570750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
35.767750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
35.768500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
35.965750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
35.966750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
36.163750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
36.164750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
36.361700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
36.362750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
36.559700,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
36.560750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
36.757750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
36.758750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
36.955750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
36.956750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
37.153750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
37.154750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
37.351750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
37.352750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
37.549750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
37.550750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
37.747750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
37.748900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
37.945750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
37.947400,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
38.143750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
38.144900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
38.341750,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
38.540000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
38.541200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
38.738050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
38.739200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
38.936050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
38.937350,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
39.134050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
39.135200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
39.332050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
39.333200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
39.530250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
39.531200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
39.728050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
39.729200,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
39.926050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
39.927350,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
40.124050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
40.125200,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
40.322250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
40.323250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
40.520050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
40.521250,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
40.718250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
40.719250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
40.916050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
40.917350,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
41.114050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
41.115250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
41.312300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
41.313250,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
41.510300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
41.511250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
41.708050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
41.709250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
41.906300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
41.907400,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.104300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
42.105250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.302050,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
42.303250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.500250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
42.501250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.698300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
42.699250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.895800,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
42.896450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.094300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.095300,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
43.292300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.293250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
43.490100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.491250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
43.688300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.689250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
43.886300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
43.887400,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
44.083850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
44.084450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
44.282300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
44.283250,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
44.480300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
44.481300,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
44.678300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
44.678450,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
44.876300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
44.877400,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.074300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
45.075300,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.271850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.272500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
45.469850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.470500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
45.668350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
45.669300,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.865850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
45.866500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.064350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.065300,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
46.262350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.262500,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
46.459850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xF9,0xEF,0x7F
46.460500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.657850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
46.658500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.856350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
46.857450,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.053850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.054500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
47.251850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.252500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
47.449850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.450500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
47.647850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.648500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
47.845850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
47.846550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
48.043900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
48.044550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
48.241900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
48.242500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
48.439900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
48.440500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
48.637900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
48.638750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
48.835900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
48.836500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
49.033850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
49.034500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
49.231850,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
49.232650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
49.429900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
49.430550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
49.627900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
49.628550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
49.825900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
49.826750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
50.023900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
50.024550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
50.221900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
50.222550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
50.419900,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
50.420700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
50.617900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
50.618700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
50.815900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
50.816750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
51.013900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
51.014750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
51.211900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
51.212750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
51.409900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
51.410550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
51.607900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
51.608700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
51.805900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
51.806700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.003900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
52.004900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.201950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xF9,0xEF,0x7F
52.202800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.399950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
52.400800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.597950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
52.598550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.795950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
52.796700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
52.993950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
52.994700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
53.191950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
53.192950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
53.389900,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
53.390800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
53.587950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xF9,0xEF,0x7F
53.588800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
53.785950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
53.786950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
53.983950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
53.984700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
54.181950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
54.182750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
54.379950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
54.380950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
54.577950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
54.578950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
54.775950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
54.776800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
54.973950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
54.975000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
55.171950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
55.172750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
55.369950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
55.370750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
55.567950,0x06F,0,0,8,0x01,0xBC,0x70,0xC9,0xFE,0xFD,0xEF,0x7F
55.568950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
55.765950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
55.766950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
55.963950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
55.964850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
56.161950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
56.162950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
56.360000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
56.361000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
56.558000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
56.559000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
56.756000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
56.757000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
56.954000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
56.955000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
57.152000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
57.153000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
57.350000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
57.351000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
57.547950,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
57.549000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
57.746000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
57.747000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
57.944000,0x06F,0,0,8,0x01,0xBC,0x70,0x49,0xFF,0xFD,0xEF,0x7F
