timestamp,bus_channel,can_id,ide,dlc,data_length,data_bytes,direction,data_hex,can_id_hex,source
2.5754499999999996,9.0,111,0.0,8,8.0,[149 228 239 194 254 249 175 127],0.0,95 E4 EF C2 FE F9 AF 7F,0x06F,00000004
2.7643,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
2.7643999999999997,9.0,111,0.0,8,8.0,[223  83 207  72  17 218  47 126],0.0,DF 53 CF 48 11 DA 2F 7E,0x06F,00000002
2.7697999999999996,9.0,111,0.0,8,8.0,[ 13 140  77  66 253 141  16 126],0.0,0D 8C 4D 42 FD 8D 10 7E,0x06F,00000005
2.77045,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
2.7722499999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
2.7724,9.0,111,0.0,8,8.0,[121  92 206  63  10 246  47 128],0.0,79 5C CE 3F 0A F6 2F 80,0x06F,00000003
2.7724999999999995,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
2.77265,9.0,111,0.0,8,8.0,[147 228  15 195 255 253  15 128],0.0,93 E4 0F C3 FF FD 0F 80,0x06F,00000004
2.9622499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
2.9633499999999997,9.0,111,0.0,8,8.0,[199 107  47  75 216  29  13  90],0.0,C7 6B 2F 4B D8 1D 0D 5A,0x06F,00000002
2.96825,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
2.9694,9.0,111,0.0,8,8.0,[243 179 205  65  33 130 112 128],0.0,F3 B3 CD 41 21 82 70 80,0x06F,00000005
2.97025,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
2.9705,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
2.97135,9.0,111,0.0,8,8.0,[107  68 142  63   2  58  48 121],0.0,6B 44 8E 3F 02 3A 30 79,0x06F,00000003
2.9716,9.0,111,0.0,8,8.0,[147 236 239  66   0 254 239 127],0.0,93 EC EF 42 00 FE EF 7F,0x06F,00000004
3.16025,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
