Time Stamp,ID,Extended,Dir,DLC,D1,D2,D3,D4,D5,D6,D7,D8
236.533154,0x06B,0,0,5,0x93,0x12,0x80,0x26,0x00,0x00,0x00,0x00
236.730150,0x06F,0,0,8,0x8B,0x9C,0x8F,0xC4,0xFF,0xF9,0xEF,0x7F
236.928400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
236.928401,0x066,0,0,6,0x03,0x57,0x72,0x31,0x54,0x2D,0x00,0x00
236.928402,0x067,0,0,8,0x19,0x24,0x8A,0xD0,0x16,0x34,0x6D,0x09
236.928403,0x068,0,0,4,0x8F,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
236.928404,0x06B,0,0,5,0x45,0x12,0x40,0x28,0x00,0x00,0x00,0x00
236.931350,0x06A,0,0,3,0xC7,0x01,0x00,0x00,0x00,0x00,0x00,0x00
236.931750,0x06F,0,0,8,0x87,0x94,0x6F,0xC4,0xFF,0xFD,0xEF,0x7F
237.126150,0x06F,0,0,8,0x89,0x8C,0x6F,0x44,0xFF,0xF5,0x0F,0x80
237.324400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
237.324401,0x066,0,0,6,0x03,0xE7,0x73,0x31,0x54,0x2D,0x00,0x00
237.324402,0x067,0,0,8,0x21,0x24,0x8A,0xD0,0x15,0x34,0x6D,0x09
237.324403,0x068,0,0,4,0x91,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
237.324404,0x06B,0,0,5,0x29,0x0E,0xA0,0x28,0x00,0x00,0x00,0x00
237.326850,0x06F,0,0,8,0x8D,0x8C,0x6F,0x44,0xFF,0xF9,0xEF,0x7F
237.522400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
237.522401,0x066,0,0,6,0x03,0xAF,0x74,0x31,0x54,0x2D,0x00,0x00
237.522402,0x067,0,0,8,0x25,0x24,0x8A,0x70,0x15,0x34,0x6D,0x09
237.522403,0x068,0,0,4,0x91,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
237.522404,0x06B,0,0,5,0x97,0x0C,0x00,0x2D,0x00,0x00,0x00,0x00
237.525550,0x06F,0,0,8,0x87,0xA4,0x8F,0x44,0xFF,0x01,0xF0,0x7F
237.720400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
237.720401,0x066,0,0,6,0x03,0x77,0x75,0x31,0x54,0x2D,0x00,0x00
237.720402,0x067,0,0,8,0x29,0x24,0x8A,0x10,0x15,0x34,0x6D,0x09
237.720403,0x068,0,0,4,0x91,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
237.720404,0x06B,0,0,5,0x09,0x0B,0x80,0x2E,0x00,0x00,0x00,0x00
237.722850,0x06F,0,0,8,0x89,0xB4,0x6F,0xC4,0xFF,0xFD,0xCF,0x7F
237.918650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
237.918651,0x066,0,0,6,0x03,0x3F,0x76,0x31,0x54,0x2D,0x00,0x00
237.918652,0x067,0,0,8,0x2B,0x24,0x8A,0xB0,0x14,0x34,0x6D,0x09
237.918653,0x068,0,0,4,0x91,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
237.918654,0x06B,0,0,5,0x35,0x0A,0xE0,0x2E,0x00,0x00,0x00,0x00
237.920850,0x06A,0,0,3,0xC9,0x01,0x00,0x00,0x00,0x00,0x00,0x00
237.921100,0x06F,0,0,8,0x8B,0xB4,0x6F,0x44,0xFF,0x01,0xF0,0x7F
238.116400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
238.116401,0x066,0,0,6,0x03,0x07,0x77,0x31,0x54,0x2D,0x00,0x00
238.116402,0x067,0,0,8,0x2D,0x24,0x8A,0x70,0x14,0x34,0x6D,0x09
238.116403,0x068,0,0,4,0x91,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
238.116404,0x06B,0,0,5,0x69,0x08,0x40,0x2E,0x00,0x00,0x00,0x00
238.119650,0x06F,0,0,8,0x89,0xBC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
238.314400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
238.314401,0x066,0,0,6,0x03,0xCF,0x77,0x31,0x54,0x2D,0x00,0x00
238.314402,0x067,0,0,8,0x2F,0x24,0x8A,0x50,0x14,0x34,0x6D,0x09
238.314403,0x068,0,0,4,0x8F,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
238.314404,0x06B,0,0,5,0x8D,0x07,0x20,0x2E,0x00,0x00,0x00,0x00
238.316900,0x06F,0,0,8,0x8B,0xBC,0x6F,0x44,0xFF,0xF9,0xEF,0x7F
238.512400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
238.512401,0x066,0,0,6,0x03,0x97,0x78,0x31,0x54,0x2D,0x00,0x00
238.512402,0x067,0,0,8,0x2F,0x24,0x8A,0x10,0x14,0x34,0x6D,0x09
238.512403,0x068,0,0,4,0x8F,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
238.512404,0x06B,0,0,5,0x3B,0x05,0x00,0x2A,0x00,0x00,0x00,0x00
238.515550,0x06F,0,0,8,0x8B,0xBC,0x6F,0x44,0xFF,0x01,0xF0,0x7F
238.710650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
238.710651,0x066,0,0,6,0x03,0x5F,0x79,0x31,0x54,0x2D,0x00,0x00
238.710652,0x067,0,0,8,0x31,0x24,0x8A,0xF0,0x13,0x34,0x6D,0x09
238.710653,0x068,0,0,4,0x8F,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
238.710654,0x06B,0,0,5,0x2B,0x05,0x20,0x26,0x00,0x00,0x00,0x00
238.712900,0x06F,0,0,8,0x89,0xBC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
238.908400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
238.908401,0x066,0,0,6,0x03,0x27,0x7A,0x31,0x54,0x2D,0x00,0x00
238.908402,0x067,0,0,8,0x31,0x24,0x8A,0xD0,0x13,0x34,0x6D,0x09
238.908403,0x068,0,0,4,0x8F,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
238.908404,0x06B,0,0,5,0x35,0x04,0x60,0x25,0x00,0x00,0x00,0x00
238.911250,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
238.911600,0x06F,0,0,8,0x89,0xBC,0x6F,0x44,0xFF,0xFD,0xCF,0x7F
239.106650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
239.106651,0x066,0,0,6,0x03,0xEF,0x7A,0x31,0x54,0x2D,0x00,0x00
239.106652,0x067,0,0,8,0x33,0x24,0x8A,0xB0,0x13,0x34,0x6D,0x09
239.106653,0x068,0,0,4,0x8D,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
239.106654,0x06B,0,0,5,0xF5,0x03,0x60,0x2F,0x00,0x00,0x00,0x00
239.108800,0x06F,0,0,8,0x89,0xC4,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
239.304650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
239.304651,0x066,0,0,6,0x03,0xB7,0x7B,0x31,0x54,0x2D,0x00,0x00
239.304652,0x067,0,0,8,0x33,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
239.304653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
239.304654,0x06B,0,0,5,0x35,0x04,0x60,0x2E,0x00,0x00,0x00,0x00
239.306800,0x06F,0,0,8,0x89,0xC4,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
239.502400,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
239.502401,0x066,0,0,6,0x03,0x7F,0x7C,0x31,0x54,0x2D,0x00,0x00
239.502402,0x067,0,0,8,0x35,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
239.502403,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
239.502404,0x06B,0,0,5,0x51,0x02,0x20,0x35,0x00,0x00,0x00,0x00
239.505600,0x06F,0,0,8,0x89,0xC4,0x6F,0x44,0xFF,0x01,0xF0,0x7F
239.700450,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
239.700451,0x066,0,0,6,0x03,0x47,0x7D,0x31,0x54,0x2D,0x00,0x00
239.700452,0x067,0,0,8,0x35,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
239.700453,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
239.700454,0x06B,0,0,5,0xBB,0x01,0xE0,0x2A,0x00,0x00,0x00,0x00
239.702800,0x06F,0,0,8,0x8B,0xCC,0x6F,0x44,0xFF,0xFD,0xCF,0x7F
239.898650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
239.898651,0x066,0,0,6,0x03,0x0F,0x7E,0x31,0x54,0x2D,0x00,0x00
239.898652,0x067,0,0,8,0x35,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
239.898653,0x068,0,0,4,0x89,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
239.898654,0x06B,0,0,5,0xF1,0x00,0x60,0x3C,0x00,0x00,0x00,0x00
239.901450,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
239.901600,0x06F,0,0,8,0x8B,0xAC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
240.096450,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
240.096451,0x066,0,0,6,0x03,0xD7,0x7E,0x31,0x54,0x2D,0x00,0x00
240.096452,0x067,0,0,8,0x35,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
240.096453,0x068,0,0,4,0x89,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
240.096454,0x06B,0,0,5,0x65,0x00,0x80,0x30,0x00,0x00,0x00,0x00
240.098800,0x06F,0,0,8,0x89,0xEC,0x4F,0xC4,0xFF,0xFD,0xAF,0x7F
240.294650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
240.294651,0x066,0,0,6,0x03,0x9F,0x7F,0x31,0x54,0x2D,0x00,0x00
240.294652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
240.294653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
240.294654,0x06B,0,0,5,0x51,0x00,0xC0,0x39,0x00,0x00,0x00,0x00
240.297500,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0x0F,0x80
240.492650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
240.492651,0x066,0,0,6,0x03,0x67,0x80,0x31,0x54,0x2D,0x00,0x00
240.492652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
240.492653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
240.492654,0x06B,0,0,5,0x93,0x00,0x20,0x33,0x00,0x00,0x00,0x00
240.494850,0x06F,0,0,8,0x89,0xDC,0x6F,0x44,0xFF,0xFD,0xCF,0x7F
240.690450,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
240.690451,0x066,0,0,6,0x03,0x2F,0x81,0x31,0x54,0x2D,0x00,0x00
240.690452,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
240.690453,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
240.690454,0x06B,0,0,5,0x3D,0x01,0xA0,0x39,0x00,0x00,0x00,0x00
240.693500,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
240.888650,0x065,0,0,1,0x5B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
240.888651,0x066,0,0,6,0x03,0xF7,0x81,0x31,0x54,0x2D,0x00,0x00
240.888652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
240.888653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
240.888654,0x06B,0,0,5,0xDB,0x00,0xA0,0x34,0x00,0x00,0x00,0x00
240.890800,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
240.891650,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
241.086650,0x065,0,0,1,0x53,0x00,0x00,0x00,0x00,0x00,0x00,0x00
241.086651,0x066,0,0,6,0x03,0xBF,0x82,0x31,0x54,0x2D,0x00,0x00
241.086652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
241.086653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
241.086654,0x06B,0,0,5,0xB7,0x00,0x20,0x3A,0x00,0x00,0x00,0x00
241.088850,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
241.284650,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
241.284651,0x066,0,0,6,0x03,0x87,0x83,0x31,0x54,0x2D,0x00,0x00
241.284652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
241.284653,0x068,0,0,4,0x8D,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
241.284654,0x06B,0,0,5,0xDF,0x00,0x00,0x2A,0x00,0x00,0x00,0x00
241.287550,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
241.482650,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
241.482651,0x066,0,0,6,0x03,0x4F,0x84,0x31,0x54,0x2D,0x00,0x00
241.482652,0x067,0,0,8,0x33,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
241.482653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
241.482654,0x06B,0,0,5,0x25,0x00,0x80,0x24,0x00,0x00,0x00,0x00
241.484900,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
241.680650,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
241.680651,0x066,0,0,6,0x03,0x17,0x85,0x31,0x54,0x2D,0x00,0x00
241.680652,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
241.680653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
241.680654,0x06B,0,0,5,0xA5,0x00,0xE0,0x41,0x00,0x00,0x00,0x00
241.683600,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
241.878800,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
241.878801,0x066,0,0,6,0x03,0xDF,0x85,0x31,0x54,0x2D,0x00,0x00
241.878802,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
241.878803,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
241.878804,0x06B,0,0,5,0xBD,0x00,0x00,0x41,0x00,0x00,0x00,0x00
241.881050,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
241.881300,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
242.076650,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
242.076651,0x066,0,0,6,0x03,0xA7,0x86,0x31,0x54,0x2D,0x00,0x00
242.076652,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
242.076653,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
242.076654,0x06B,0,0,5,0xE5,0x00,0x00,0x27,0x00,0x00,0x00,0x00
242.079600,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
242.274700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
242.274701,0x066,0,0,6,0x03,0x6F,0x87,0x31,0x54,0x2D,0x00,0x00
242.274702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
242.274703,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
242.274704,0x06B,0,0,5,0xA7,0x00,0x20,0x47,0x00,0x00,0x00,0x00
242.276900,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
242.472700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
242.472701,0x066,0,0,6,0x03,0x37,0x88,0x31,0x54,0x2D,0x00,0x00
242.472702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
242.472703,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
242.472704,0x06B,0,0,5,0x41,0x00,0xE0,0x43,0x00,0x00,0x00,0x00
242.472900,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
242.670200,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
242.670850,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
242.670851,0x066,0,0,6,0x03,0xFF,0x88,0x31,0x54,0x2D,0x00,0x00
242.670852,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
242.670853,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
242.670854,0x06B,0,0,5,0xB9,0x00,0xC0,0x42,0x00,0x00,0x00,0x00
242.868700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
242.868701,0x066,0,0,6,0x03,0xC7,0x89,0x31,0x54,0x2D,0x00,0x00
242.868702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
242.868703,0x068,0,0,4,0x8B,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
242.868704,0x06B,0,0,5,0x39,0x00,0xE0,0x42,0x00,0x00,0x00,0x00
242.870850,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
242.871050,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
243.066700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
243.066701,0x066,0,0,6,0x03,0x8F,0x8A,0x31,0x54,0x2D,0x00,0x00
243.066702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
243.066703,0x068,0,0,4,0x89,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
243.066704,0x06B,0,0,5,0x5D,0x00,0x20,0x3B,0x00,0x00,0x00,0x00
243.069950,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
243.264700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
243.264701,0x066,0,0,6,0x03,0x57,0x8B,0x31,0x54,0x2D,0x00,0x00
243.264702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
243.264703,0x068,0,0,4,0x89,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
243.264704,0x06B,0,0,5,0x57,0x00,0xE0,0x24,0x00,0x00,0x00,0x00
243.266950,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
243.462700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
243.462701,0x066,0,0,6,0x03,0x1F,0x8C,0x31,0x54,0x2D,0x00,0x00
243.462702,0x067,0,0,8,0x31,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
243.462703,0x068,0,0,4,0x89,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
243.462704,0x06B,0,0,5,0x15,0x00,0xC0,0x23,0x00,0x00,0x00,0x00
243.465600,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
243.660700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
243.660701,0x066,0,0,6,0x03,0xE7,0x8C,0x31,0x54,0x2D,0x00,0x00
243.660702,0x067,0,0,8,0x2F,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
243.660703,0x068,0,0,4,0x87,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
243.660704,0x06B,0,0,5,0x85,0x00,0x00,0x3D,0x00,0x00,0x00,0x00
243.660900,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
243.858200,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
243.859550,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
243.859551,0x066,0,0,6,0x03,0xAF,0x8D,0x31,0x54,0x2D,0x00,0x00
243.859552,0x067,0,0,8,0x2F,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
243.859553,0x068,0,0,4,0x87,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
243.859554,0x06B,0,0,5,0x0B,0x01,0xE0,0x36,0x00,0x00,0x00,0x00
243.861750,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
244.056700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
244.056701,0x066,0,0,6,0x03,0x77,0x8E,0x31,0x54,0x2D,0x00,0x00
244.056702,0x067,0,0,8,0x2F,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
244.056703,0x068,0,0,4,0x87,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
244.056704,0x06B,0,0,5,0x7B,0x00,0x20,0x35,0x00,0x00,0x00,0x00
244.059600,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
244.254700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
244.254701,0x066,0,0,6,0x03,0x3F,0x8F,0x31,0x54,0x2D,0x00,0x00
244.254702,0x067,0,0,8,0x2F,0x24,0x8A,0x70,0x13,0x34,0x6D,0x09
244.254703,0x068,0,0,4,0x85,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
244.254704,0x06B,0,0,5,0x47,0x00,0x00,0x32,0x00,0x00,0x00,0x00
244.256950,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0xFE,0xFD,0xEF,0x7F
244.452200,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
244.452850,0x065,0,0,1,0x43,0x00,0x00,0x00,0x00,0x00,0x00,0x00
244.452851,0x066,0,0,6,0x03,0x07,0x90,0x31,0x54,0x2D,0x00,0x00
244.452852,0x067,0,0,8,0x2F,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
244.452853,0x068,0,0,4,0x85,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
244.452854,0x06B,0,0,5,0x5F,0x00,0xA0,0x20,0x00,0x00,0x00,0x00
244.650700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
244.650701,0x066,0,0,6,0x03,0xCF,0x90,0x31,0x54,0x2D,0x00,0x00
244.650702,0x067,0,0,8,0x2F,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
244.650703,0x068,0,0,4,0x85,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
244.650704,0x06B,0,0,5,0xA7,0x00,0x80,0x41,0x00,0x00,0x00,0x00
244.652950,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
244.848250,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
244.848900,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
244.848901,0x066,0,0,6,0x03,0x97,0x91,0x31,0x54,0x2D,0x00,0x00
244.848902,0x067,0,0,8,0x2F,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
244.848903,0x068,0,0,4,0x83,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
244.848904,0x06B,0,0,5,0x11,0x00,0x40,0x2C,0x00,0x00,0x00,0x00
244.851750,0x06A,0,0,3,0xCB,0x01,0x00,0x00,0x00,0x00,0x00,0x00
245.046250,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
245.046900,0x065,0,0,1,0x43,0x00,0x00,0x00,0x00,0x00,0x00,0x00
245.046901,0x066,0,0,6,0x03,0x5F,0x92,0x31,0x54,0x2D,0x00,0x00
245.046902,0x067,0,0,8,0x2F,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
245.046903,0x068,0,0,4,0x81,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
245.046904,0x06B,0,0,5,0x6D,0x00,0x60,0x41,0x00,0x00,0x00,0x00
245.244250,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
245.245550,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
245.245551,0x066,0,0,6,0x03,0x27,0x93,0x31,0x54,0x2D,0x00,0x00
245.245552,0x067,0,0,8,0x2F,0x24,0x8A,0x90,0x13,0x34,0x6D,0x09
245.245553,0x068,0,0,4,0x81,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
245.245554,0x06B,0,0,5,0xCF,0x00,0xE0,0x40,0x00,0x00,0x00,0x00
245.442700,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
245.442701,0x066,0,0,6,0x03,0xEF,0x93,0x31,0x54,0x2D,0x00,0x00
245.442702,0x067,0,0,8,0x2F,0x24,0x8A,0xB0,0x13,0x34,0x6D,0x09
245.442703,0x068,0,0,4,0x81,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
245.442704,0x06B,0,0,5,0xE7,0x00,0xE0,0x3F,0x00,0x00,0x00,0x00
245.442950,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
245.640250,0x06F,0,0,8,0x8B,0xDC,0x6F,0x44,0xFF,0xFD,0xEF,0x7F
245.640850,0x065,0,0,1,0x4B,0x00,0x00,0x00,0x00,0x00,0x00,0x00
245.640851,0x066,0,0,6,0x03,0xB7,0x94,0x31,0x54,0x2D,0x00,0x00
245.640852,0x067,0,0,8,0x2F,0x24,0x8A,0xB0,0x13,0x34,0x6D,0x09
245.640853,0x068,0,0,4,0x81,0xF5,0x19,0x00,0x00,0x00,0x00,0x00
245.640854,0x06B,0,0,5,0xC7,0x00,0x20,0x34,0x00,0x00,0x00,0x00
245.838850,0x065,0,0,1,0x43,0x00,0x00,0x00,0x00,0x00,0x00,0x00
245.838851,0x066,0,0,6,0x03,0x7F,0x95,0x31,0x54,0x2D,0x00,0x00
245.838852,0x067,0,0,8,0x2F,0x24,0x8A,0xB0,0x13,0x34,0x6D,0x09
