timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir
70.80715,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.00415,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.00515,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.20215,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.20315,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.4002,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.4012,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.59819999999999,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.5992,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.79615,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.7972,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
71.99414999999999,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
71.99535,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
72.19215,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
72.39045,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
72.3917,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
72.58845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
72.5897,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
72.78665,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
72.7877,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
72.98445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
72.98595,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
73.18245,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
73.1837,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
73.38045,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
73.3817,9.0,111,0.0,8,8.0,[217 147 208 182 254 253 239 127],0.0
73.57845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
73.5797,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
73.77645,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
73.7777,9.0,111,0.0,8,8.0,[217 147 208 182 254 253 239 127],0.0
73.97465,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
73.97595,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
74.17245,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
74.17375,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
74.3707,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
74.37174999999999,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
74.56869999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
74.56975,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
74.7665,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
74.76774999999999,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
74.9645,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
74.96594999999999,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
75.1627,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
75.16375,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
75.3607,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
75.36175,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
75.5587,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
75.55975,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
75.7567,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
75.75775,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
75.95445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
75.95595,9.0,111,0.0,8,8.0,[217 147 208  54 255 253 239 127],0.0
76.1525,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
76.15375,9.0,111,0.0,8,8.0,[217 147 208  54 255 253  79 128],0.0
76.3507,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
76.35175,9.0,111,0.0,8,8.0,[217 147 208  54 255 253  47 128],0.0
76.5487,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
76.54975,9.0,111,0.0,8,8.0,[219 147 208  54 255 253  47 128],0.0
76.74669999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
76.74775,9.0,111,0.0,8,8.0,[219 147 208 182 254 253 175 128],0.0
76.94475,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
76.946,9.0,111,0.0,8,8.0,[219 147 208  54 255   1 176 128],0.0
77.14274999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
77.14375,9.0,111,0.0,8,8.0,[219 147 208  54 255 253  47 128],0.0
77.34075,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
77.34174999999999,9.0,111,0.0,8,8.0,[219 147 208  54 255 253  47 128],0.0
77.53875,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
77.53975,9.0,111,0.0,8,8.0,[219 147 208  54 255 253 239 127],0.0
77.7367,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
77.73774999999999,9.0,111,0.0,8,8.0,[251 219  48 182  76 190 111  66],0.0
77.93424999999999,9.0,111,0.0,8,8.0,[181 163 112  53 225   1 224 157],0.0
77.9349,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
78.1327,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
78.1338,9.0,111,0.0,8,8.0,[ 89 179  15 197 161   1   0 113],0.0
78.33075,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
78.3318,9.0,111,0.0,8,8.0,[163 139 144  74 211  73 167 118],0.0
78.5287,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
78.5298,9.0,111,0.0,8,8.0,[251 171 175  73  95 241   6 126],0.0
78.72675,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
78.7278,9.0,111,0.0,8,8.0,[245 235 206  70 131  25  76 136],0.0
78.92425,9.0,111,0.0,8,8.0,[223 235 237 195 109   5 145 132],0.0
78.9249,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.12225,9.0,111,0.0,8,8.0,[255 187 237 196 200 117  16 129],0.0
79.1229,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.32074999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.3218,9.0,111,0.0,8,8.0,[ 43 148  78  73 188  39 170  88],0.0
79.51875,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.51979999999999,9.0,111,0.0,8,8.0,[ 81  20 143  73 167 201 106 141],0.0
79.71629999999999,9.0,111,0.0,8,8.0,[ 57  76  14  69 248  40  16 139],0.0
79.7169,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.91475,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
79.91664999999999,9.0,111,0.0,8,8.0,[ 45 228  77 196 196 141  15 132],0.0
80.11225,9.0,111,0.0,8,8.0,[ 43 188  13  67 215 125 240 132],0.0
80.1129,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
80.31025,9.0,111,0.0,8,8.0,[ 37 180 109 194   7  94  48 126],0.0
80.31089999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
80.50824999999999,9.0,111,0.0,8,8.0,[ 31 196 109  66 110  58 241 128],0.0
80.5089,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
80.70675,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
80.70689999999999,9.0,111,0.0,8,8.0,[ 23 228 109  69  74 222  17 136],0.0
80.90424999999999,9.0,111,0.0,8,8.0,[ 19 220 109 198   0 218  15 125],0.0
80.9049,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
81.10275,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
81.1039,9.0,111,0.0,8,8.0,[ 31 220 109 197  27 182  80 125],0.0
81.3003,9.0,111,0.0,8,8.0,[  1  92  46  70  17 226  46 114],0.0
81.30095,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
81.4983,9.0,111,0.0,8,8.0,[ 33  52 238 198 216  17  79 126],0.0
81.49895,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
81.6963,9.0,111,0.0,8,8.0,[ 35  52  14 198   7  46 112 130],0.0
81.69695,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
81.8943,9.0,111,0.0,8,8.0,[ 31  84  78  70  12  26  82 116],0.0
81.89495,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
82.0923,9.0,111,0.0,8,8.0,[ 49  36 142  70  24  66 146 104],0.0
82.09295,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
82.2903,9.0,111,0.0,8,8.0,[ 39 156 110  71  68  90  17 133],0.0
82.29115,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
82.4883,9.0,111,0.0,8,8.0,[ 25 140 206  71  34  74 208 116],0.0
82.48895,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
82.6863,9.0,111,0.0,8,8.0,[ 33 188  46 200 201 165  46 118],0.0
82.68695,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
82.8843,9.0,111,0.0,8,8.0,[ 43 148  14 200 162 249 239 131],0.0
82.88494999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
83.08229999999999,9.0,111,0.0,8,8.0,[ 41 124  14 199 251 209  46 130],0.0
83.0831,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
83.2803,9.0,111,0.0,8,8.0,[ 47 100 238 198 244  25 143 129],0.0
83.28094999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
83.47829999999999,9.0,111,0.0,8,8.0,[ 57 100  14  70 207 197 238 127],0.0
83.47919999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
83.6763,9.0,111,0.0,8,8.0,[ 57  12 238  68 187 141  14 116],0.0
83.6772,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
83.87434999999999,9.0,111,0.0,8,8.0,[ 73  12 206  67  31 194 141 125],0.0
83.87495,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
84.07235,9.0,111,0.0,8,8.0,[ 89  20  46 196 216 201 142 134],0.0
84.07294999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
84.27029999999999,9.0,111,0.0,8,8.0,[ 79  36 142 194  59  37 239 157],0.0
84.27109999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
84.4683,9.0,111,0.0,8,8.0,[ 53 188  77  64 207  21  79 139],0.0
84.4691,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
84.66629999999999,9.0,111,0.0,8,8.0,[ 49 172 141  64  50 158  17 127],0.0
84.6672,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
84.8643,9.0,111,0.0,8,8.0,[ 49 236 109  67 138  22 210 116],0.0
84.8652,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
85.0623,9.0,111,0.0,8,8.0,[ 61  52 110 197 143  90 175 115],0.0
85.06295,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
85.26035,9.0,111,0.0,8,8.0,[ 73  84 174 197  84 231 142 112],0.0
85.2611,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
85.45835,9.0,111,0.0,8,8.0,[ 77 212 239 201 238  81 208 121],0.0
85.45909999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
85.65634999999999,9.0,111,0.0,8,8.0,[ 65 188 207 200 115 177 111 135],0.0
85.6571,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
85.85435,9.0,111,0.0,8,8.0,[ 57 196 238  72 154  49 114 118],0.0
85.8552,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
86.05234999999999,9.0,111,0.0,8,8.0,[ 53 220 206 199 184 197 111 137],0.0
86.05319999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
86.25035,9.0,111,0.0,8,8.0,[ 51 180 110 199  24 250  50 140],0.0
86.2512,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
86.44834999999999,9.0,111,0.0,8,8.0,[ 41 172  78 199  42 186 208 123],0.0
86.44915,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
86.64635,9.0,111,0.0,8,8.0,[ 51 164 206 199 219  25  15 134],0.0
86.64715,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
86.84434999999999,9.0,111,0.0,8,8.0,[ 47 156 142  71  40 178  16 144],0.0
86.8451,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.04235,9.0,111,0.0,8,8.0,[ 37  20 143  70  76 138 240 146],0.0
87.04334999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.24034999999999,9.0,111,0.0,8,8.0,[249 227  13  73 246 221  79 123],0.0
87.24119999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.43835,9.0,111,0.0,8,8.0,[ 37  12 175  71   3 106  78 133],0.0
87.43925,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.63635,9.0,111,0.0,8,8.0,[ 43  44  15  73 214 137 144 136],0.0
87.63714999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.8351,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
87.8364,9.0,111,0.0,8,8.0,[ 39 172  78  70 248 253 239 138],0.0
88.0324,9.0,111,0.0,8,8.0,[ 39 236 174  72  10   6  47 136],0.0
88.03314999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
88.2304,9.0,111,0.0,8,8.0,[ 33 140 238 199  16  66 207 128],0.0
88.2314,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
88.4284,9.0,111,0.0,8,8.0,[ 43 188  14  72 235 197 143 123],0.0
88.42925,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
88.62635,9.0,111,0.0,8,8.0,[ 11  92 206  72 245 201 239 130],0.0
88.62724999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
88.82435,9.0,111,0.0,8,8.0,[ 39 188  14  72  16 238 175 126],0.0
88.8254,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
89.02235,9.0,111,0.0,8,8.0,[ 43 180 206  71 243  81 240 124],0.0
89.02315,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
89.22035,9.0,111,0.0,8,8.0,[ 43 172  14 200   3 234  47 122],0.0
89.22135,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
89.41839999999999,9.0,111,0.0,8,8.0,[ 49 204  78 200 255 229 175 134],0.0
89.41935,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
89.6164,9.0,111,0.0,8,8.0,[ 37 164 206  71  24 174 239 133],0.0
89.61739999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
89.81439999999999,9.0,111,0.0,8,8.0,[ 25 140 110 199 195 209 207 127],0.0
89.8154,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
