kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
SF,,7.0,,59.57675,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,59.6768,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,60.17735,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,60.276799999999994,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,60.377199999999995,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',61.07695,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',61.12695,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,61.17735,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,61.2769,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,61.377449999999996,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,61.4769,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,61.57725,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,61.676849999999995,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,62.17745,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,62.2769,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,62.377399999999994,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',63.07705,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',63.1273,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,63.17735,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,63.276999999999994,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,63.3777,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,63.476949999999995,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,63.5772,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,63.677,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,64.17745,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,64.277,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,64.37755,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',65.0771,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',65.12715,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,65.1775,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,65.27705,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,65.3774,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,65.4771,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,65.57724999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,65.67705,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,66.17739999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,66.27705,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,66.37785,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',67.07735,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',67.12745,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,67.17779999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,67.27714999999999,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,67.37755,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,67.47715,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,67.57764999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,67.67715,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,68.1775,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,68.2772,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,68.37769999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',69.0775,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',69.1276,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,69.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,69.2772,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,69.378,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,69.47725,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,69.5778,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,69.67734999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,70.1779,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,70.2773,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,70.37814999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',71.0774,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',71.12774999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,71.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,71.2773,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,71.37795,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,71.47735,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,71.578,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,71.67734999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,72.17805,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,72.27759999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,72.3781,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',73.07775,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',73.12785,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,73.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,73.27775,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,73.3781,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,73.47765,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,73.57804999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,73.67779999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,74.17824999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,74.27775,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,74.378,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',75.0778,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',75.128,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,75.17824999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,75.27785,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,75.37814999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,75.47775,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,75.578,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,75.6779,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,76.178,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,76.2778,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,76.37814999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',77.07795,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',77.1281,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,77.178,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,77.2779,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,77.378,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,77.4778,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,77.57795,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,77.67805,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,78.178,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,78.27799999999999,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,78.37805,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',79.0782,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',79.12814999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,79.178,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,79.27805,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,79.37785,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,79.4781,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,79.5782,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,79.67819999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,80.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,80.27815,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,80.378,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',81.0783,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',81.12825,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,81.17835,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,81.2783,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,81.37809999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,81.4782,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,81.57795,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,81.6783,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,82.1781,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,82.27815,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,82.37809999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',83.0782,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',83.12825,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,83.17819999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,83.27825,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,83.37795,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,83.47815,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,83.57809999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,83.6783,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,84.17819999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,84.27825,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,84.37809999999999,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',85.07825,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',85.12819999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,85.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,85.27839999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,85.37814999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,85.47829999999999,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,85.5783,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,85.6784,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,86.17815,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,86.27825,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,86.37814999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',87.07835,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',87.12835,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,87.17845,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,87.2785,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,87.37814999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,87.47834999999999,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,87.57815,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,87.6785,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,88.17824999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,88.27839999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,88.37809999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',89.07815,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',89.12845,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,89.17845,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,89.27815,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
