kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',48.5434,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',49.04345,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',49.093399999999995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,49.143449999999994,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',49.54345,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',50.043499999999995,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,50.143499999999996,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',50.543499999999995,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',51.043549999999996,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',51.0935,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,51.1436,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',51.5436,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',52.04365,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,52.1436,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',52.543699999999994,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',53.04365,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',53.09365,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,53.14365,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',53.543699999999994,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',54.043749999999996,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,54.14375,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',54.5438,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',55.0438,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',55.093799999999995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,55.1438,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',55.5438,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',56.04385,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,56.14385,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',56.54385,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',57.0439,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',57.093999999999994,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,57.14395,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',57.544,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',58.044,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,58.144,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',58.544,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',59.04405,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',59.093999999999994,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,59.14405,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',59.54405,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',60.044149999999995,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,60.144099999999995,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',60.544149999999995,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',61.044149999999995,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',61.0945,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,61.144149999999996,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',61.5442,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',62.0442,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,62.1442,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',62.54425,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',63.04425,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',63.094249999999995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,63.144299999999994,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',63.544349999999994,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',64.04429999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,64.14435,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',64.54435,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',65.0444,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',65.09434999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,65.14439999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',65.5444,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',66.04445,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,66.14444999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',66.54455,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',67.04455,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',67.0945,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,67.14455,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',67.54455,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',68.0446,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,68.14455,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',68.5446,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',69.0446,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',69.0946,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,69.1446,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',69.54469999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',70.04469999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,70.14495,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',70.54475,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',71.04475,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',71.09474999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,71.14489999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',71.54475,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',72.04485,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,72.14495,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',72.5449,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',73.04485,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',73.09485,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,73.14495,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',73.5449,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',74.045,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,74.145,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',74.545,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',75.04505,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',75.09495,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,75.145,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',75.54505,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',76.04505,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,76.1451,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',76.54509999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',77.04509999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',77.0951,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,77.14515,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',77.54514999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',78.0452,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,78.14524999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',78.54525,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',79.04525,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',79.0959,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,79.14524999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',79.54525,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',80.0453,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,80.14529999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',80.54535,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',81.0454,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',81.09535,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,81.14535,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',81.5454,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',82.0454,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,82.1454,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',82.54545,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',83.04545,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',83.09545,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,83.1455,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',83.54549999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',84.04554999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,84.14555,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',84.5456,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',85.0456,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',85.0959,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,85.14569999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',85.5457,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',86.04575,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,86.14564999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',86.5457,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',87.04129999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',87.0959,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,87.14135,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',87.54155,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',88.0414,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,88.14139999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',88.5458,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',89.04155,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',89.09134999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,89.14144999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',89.5415,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',90.0414,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,90.1415,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',90.54164999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',91.04145,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',91.0916,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,91.14155,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',91.54164999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',92.0415,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,92.1416,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',92.5416,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',93.0416,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',93.09174999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,93.14155,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',93.54175,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',94.04164999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,94.14165,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',94.54175,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',95.04169999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',95.09185,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,95.1417,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',95.54185,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',96.04169999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000018,,,,,,,,,
SF,,4.0,,96.14175,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000018,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
