kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',87.09004999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',87.14,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,87.19005,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,88.1901,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',89.09015,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',89.14014999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,89.1901,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,90.19019999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',91.09025,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',91.14035,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,91.1903,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,92.1903,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',93.0904,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',93.1408,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,93.1904,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,94.19045,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',95.09049999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',95.1409,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,95.19085,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,96.1909,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',97.09094999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',97.14094999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,97.19095,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,98.191,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',99.09134999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',99.1407,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,99.19104999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,100.19115,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',101.09134999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',101.14115,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,101.19115,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,102.19125,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',103.09145,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',103.14125,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,103.1913,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,104.1913,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',105.0914,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',105.14139999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,105.19135,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,106.19144999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',107.0915,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',107.1415,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,107.19149999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,108.19154999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',109.0916,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',109.1417,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,109.1916,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,110.19175,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',111.0919,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',111.14179999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,111.19175,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,112.19189999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',113.09214999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',113.1421,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,113.19189999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,114.192,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',115.09205,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',115.14219999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,115.192,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,116.1921,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',117.092,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',117.14219999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,117.1921,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,118.19215,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',119.0923,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',119.14215,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,119.19215,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,120.1921,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',121.09219999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',121.14215,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,121.1922,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,122.1922,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',123.09235,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',123.14224999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,123.19229999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,124.19234999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',125.0924,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',125.1424,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,125.19239999999999,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,126.19245,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',127.0925,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',127.1425,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,127.19255,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,128.1926,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',129.0926,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',129.14265,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,129.19265,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,130.1927,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',131.0927,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',131.1428,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,131.1927,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,132.19275,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',133.09279999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',133.14284999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,133.1928,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,134.19285,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',135.09295,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',135.14294999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,135.19289999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,136.19295,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',137.093,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',137.143,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,137.19299999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,138.1931,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',139.09314999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',139.1431,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,139.19315,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,140.1932,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',141.09324999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',141.14325,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,141.19325,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,142.1933,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',143.0934,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',143.14335,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,143.19334999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,144.1935,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',145.0935,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',145.14345,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,145.1935,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,146.19355,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',147.09359999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',147.1436,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,147.19365,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,148.19365,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',149.09369999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',149.1437,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,149.19375,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,150.19379999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',151.0939,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',151.1439,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,151.19385,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,152.19395,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',153.094,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',153.14395,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,153.19405,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,154.19405,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',155.0941,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',155.14409999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,155.1941,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,156.1942,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',157.09425,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',157.14425,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,157.1942,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,158.19435,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',159.09435,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',159.1443,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,159.19435,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,160.19435,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',161.09445,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',161.14445,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,161.19445,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,162.19455,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',163.09459999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',163.1446,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,163.19459999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,164.19465,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',165.0947,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',165.14464999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,165.19469999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,166.19475,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',167.0948,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',167.14495,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,167.1948,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,168.1949,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',169.09494999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',169.14505,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,169.1949,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,170.195,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',171.09505,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',171.14509999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,171.1951,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,172.1951,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',173.09515,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
